job_id,title,company,city,posted_date,job_type,source,description
KAGGLE_00475,Big Data Administrator,Valiance Solutions,Noida,2022-07-05,,kaggle_2022,"Using strong data science, data engineering & cloud engineering.,Hands-on experience with Hadoop deployment.,Ambari, Hive, Nifi, Spark, etc."
KAGGLE_00476,Data Analyst,Wakefit,Bangalore,2022-07-09,,kaggle_2022,"Performing and documenting data analysis, data validation, and data mapping/design.,Creating tools to store data within the organization."
KAGGLE_00477,Data Scientist,TARGET,Bangalore,2022-07-22,,kaggle_2022,"Ability to write modular code and data pipelines which can be automated and scaled.,Coding and development of next generation optimization models that leverage…"
KAGGLE_00478,Datastage Support Developer(Junior),FENG GROUP,Patna,2022-07-24,,kaggle_2022,"Knowledge of data modeling, database design, and the data warehousing ecosystem;,Develop ETL Datastage jobs, SQL scripts, UNIX scripts Performs data profiling,…"
KAGGLE_00479,"Mgr, Clin Data Mgmt",IQVIA,Bangalore,2022-07-24,,kaggle_2022,Manage and support team of Data Management professionals to efficiently produce databases that meet customer requirements.
KAGGLE_00480,Java Developer,FLOWORX,Bangalore,2022-07-22,,kaggle_2022,"Computer Science fundamentals in object-oriented design, in data structures, in algorithm design, problem solving, and complexity analysis."
KAGGLE_00481,Data Engineer,DataE2E Technologies,Mumbai,2022-07-19,,kaggle_2022,"*Ownership: *Work with a variety of data integration, cleansing, CDC, and data governance tools.,Exposure to data visualization tools such as Tableau or PowerBI…"
KAGGLE_00482,Unica Quality Testing,IBM,Bangalore,2022-07-23,,kaggle_2022,"Hands-on experience in data segmentation to generate target audience.,As a Campaign Quality Analyst you are responsible for testing and validating workflow…"
KAGGLE_00483,Analyst / Consultant - Tax Automation and Data Management,Deloitte,Gurgaon,2022-06-26,,kaggle_2022,"Execute data intensive tasks and facilitate organization of data for reporting requirements.,Apply your technology skills in areas like programming applications…"
KAGGLE_00484,Research Associate – Data Science,Recode Minds,Hyderabad,2022-07-13,,kaggle_2022,"Research and develop statistical learning models for data analysis.,Experience with common data science toolkits, such as python, R, Weka, NumPy, MatLab, etc {…"
KAGGLE_00485,Data Engineer,Mobile Programming LLC,Pune,2022-07-21,,kaggle_2022,"Design, and create data pipelines (data lake / data warehouses) for real world energy analytical.,Optimizing data delivery, design infrastructure for greater…"
KAGGLE_00486,Data Solution Consultant,T&N Business Services Pvt Ltd,Gurgaon,2022-07-15,,kaggle_2022,"Knowledge of programming language like python will be added advantage for data science.,Experience in dash boarding using google data studio and google sheet to…"
KAGGLE_00487,Big Data Engineer,Beyondsoft International (Singapore),Hyderabad,2022-07-20,,kaggle_2022,*Responsibilities*: * Able to perform Unix / Linux scripting. * Able to write the programs in Spark. * Monitor and address issues relating to capacity…
KAGGLE_00488,Associate Data Analytics,Merkle,Pune,2022-06-26,,kaggle_2022,"Company Description: Merkle | Sokrati, a leader in Digital Marketing and Analytics, managing Digital Marketing campaigns for several large brand clients in…"
KAGGLE_00489,"Research Scientist - Computer Vision, Data Science and Text...",Adobe,Noida,2022-07-14,,kaggle_2022,Our Company Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they…
KAGGLE_00490,Data Analyst,GSK,Bangalore,2022-06-26,,kaggle_2022,"Site Name: Bengaluru Luxor North Tower Posted Date: Jul 14 2022 Ready to help shape the future of healthcare? At GSK, we have already delivered…"
KAGGLE_00491,Data Analyst For A Leading Canadian MNC,Intelliworx Consulting,Chandigarh,2022-07-23,,kaggle_2022,"*Mandatory Skills: -* SQL Server, MySQL – Should have experience in pulling/fetching data from database Tableau *Responsibilities: * * Managing users and…"
KAGGLE_00492,Junior Data Scientist,Diabsolut Inc.,Remote,2022-06-26,,kaggle_2022,"Based on our continued growth, we currently have an exciting opportunity for an Junior Data Scientist role in our Bangalore location. Reporting to the…"
KAGGLE_00493,Data Engineer,BIG IT JOBS,Bangalore,2022-07-09,,kaggle_2022,"Full time @Recruitment Team in Data Science & Big Data Bangalore, Karnataka, India Salary: ₹1,200,000.00 - ₹2,000,000.00 / Yearly Job Detail Job ID 13790…"
KAGGLE_00494,ESG Data Analyst,Almug Technologies Pvt Ltd,Bangalore,2022-07-22,,kaggle_2022,"Alphastream - Smarter, Faster, Curated data for Capital Markets powered by AI and ML supervised by expertise across various domain specializations including…"
KAGGLE_00495,Digital Analyst - LiveOps Data Engineering - QuantumBlack La...,McKinsey & Company,Gurgaon,2022-07-20,,kaggle_2022,Who You'll Work With You will join the Gurugram office and will be part of a LiveOps team in QuantumBlack. You will work alongside the LiveOps Lead and the…
KAGGLE_00496,Data Scientist,Springer Nature,Pune,2022-07-15,,kaggle_2022,"Springer Nature opens the doors to discovery for researchers, educators, clinicians and other professionals. Every day, around the globe, our imprints, books,…"
KAGGLE_00497,Databricks Data Scientist,Indium Software,Remote,2022-07-20,,kaggle_2022,Databricks Data Scientist Role Title – Databricks Data Scientist Work Experience – 3 – 7 Years Academic Requirements – B.E / B. Tech /Bachelor’s degree in…
KAGGLE_00498,Data Engineer - Data Science & Analytics FinTech,Booking.Com,Bangalore,2022-06-26,,kaggle_2022,"Booking Holdings (NASDAQ: BKNG) is the world leader in online travel and related services, provided to customers and partners in over 220 countries and…"
KAGGLE_00499,Data Science,One Sigma Technologies,Bangalore,2022-06-26,,kaggle_2022,"About Simpl: Simpl is a platform that empower retailers to grow by building long term trusted relationships with their customers, one transaction at a time.…"
KAGGLE_00500,Manager - Modelling / Data Science - Analytics,Ugam,Bangalore,2022-07-07,,kaggle_2022,"Company Description Ugam, a Merkle company, is a leading analytics and technology services company. Our customer-centric approach delivers impactful business…"
KAGGLE_00501,Manual Testing,Leena AI India Pvt Ltd,Bangalore,2022-07-23,,kaggle_2022,"We are looking for a manual Quality Assurance (QA) engineer. QA engineer responsibilities include designing and implementing tests, debugging and defining…"
KAGGLE_00502,System Administrator 3-IT,Oracle,Noida,2022-06-30,,kaggle_2022,"JDBC - connection pool and multi-data source configured with Oracle DBA and other RDBMS.,Provide level two application troubleshooting and support for Retail…"
KAGGLE_00503,Data Science (1-3yrs),PhonePe,Bangalore,2022-06-26,,kaggle_2022,"We plan to expand our data science team, and we are looking for senior data scientists who will work on applications related to financial services."
KAGGLE_00504,Data Engineer,NatWest Group,Gurgaon,2022-07-16,,kaggle_2022,"Loading data into data platforms.,Working closely with universal analysts, platform engineers and data scientists, you’ll carry out data engineering tasks to…"
KAGGLE_00505,Data Analyst,Arnowa,Delhi,2022-07-06,,kaggle_2022,"Acquiring data from primary or secondary data sources and maintaining databases.,Filter, clean, process and validate data, and ensure the quality of data."
KAGGLE_00506,Data Engineer,Isquare Soft,Hyderabad,2022-07-14,,kaggle_2022,"Looking for Data Engineer for one of the MNC.,Functional Area: Engineering - Software & QA.,Employment Type: Full Time, Permanent Key Skills Data Engineering…"
KAGGLE_00507,Data Scientist,Whatfix,Bangalore,2022-06-26,,kaggle_2022,"Experience with text data and NLP Modeling - a must.,Ability to turn large amounts of ambiguous data into a concise, meaningful story."
KAGGLE_00508,Data Engineer (Python or . Net),Right Head India,Remote,2022-07-19,,kaggle_2022,"Strong computer science fundamentals - basic data structures, algorithms, complexity.,Graduate in computer science or equivalent degree."
KAGGLE_00509,Data Scientist,Eoraa & Co.,Delhi,2022-06-26,,kaggle_2022,"Proficient with Python/R.,Strong communication and presentation skills.,Knowledge of various analytical approaches."
KAGGLE_00510,Analyst - Data Science,Nuware Systems,Bangalore,2022-06-26,,kaggle_2022,"Data Scientist with Machine Learning, Python & R Programming Experience.,Good Attitude and Communication skills, SQL, Excel Macros."
KAGGLE_00511,Data Scientist,ACI Worldwide,Pune,2022-07-21,,kaggle_2022,"Over three years of experience in data preparation, data gateway, and data warehousing projects.,Be able to quickly shape data into reporting and analytics…"
KAGGLE_00512,Data Analyst-GTO-Hyderabad,Deloitte,Hyderabad,2022-06-26,,kaggle_2022,"Excellent skills in performing large & complex data analysis, data mining, and generating data reports based on requirements."
KAGGLE_00513,Data Analytics Consultant,Crowe,Noida,2022-07-11,,kaggle_2022,"Provide support to all data analytics initiatives and data projects.,Leverages SQL skill and ETL skill to extract data from various data systems."
KAGGLE_00514,Data Scientist,"Glassbeam, Inc.",Bangalore,2022-07-21,,kaggle_2022,"Develop custom data models and algorithms to apply to data sets.,Assess the effectiveness and accuracy of new data sources and data gathering techniques."
KAGGLE_00515,Databricks Data Engineer,Indium Software,Remote,2022-07-20,,kaggle_2022,"# Integrating the end to end data pipeline to take data from source systems to target data repositories, ensuring the quality and consistency of data is…"
KAGGLE_00516,Data Science Consultant,Sathyam Consultants,Hyderabad,2022-07-16,,kaggle_2022,"Understanding of data structures, data modelling and software architecture.,Transforming data science prototypes and applying appropriate ML algorithms and…"
KAGGLE_00517,Data Architect in Cloud - T7,Mercedes-Benz Research and Development India...,Bangalore,2022-06-26,,kaggle_2022,Mapping diverse requirements to implementation on Azure/Big data platform with conflicting requirements and constraints.
KAGGLE_00518,Data Scientist,RELX,Bangalore,2022-07-19,,kaggle_2022,"Ensure right data for development of ML models by analysing data requirements.,Understands and creates typical data steps to prepare and process data for…"
KAGGLE_00519,Data Engineer,Oracle,Mumbai,2022-06-26,,kaggle_2022,"Responsible for managing a growing cloud-based data ecosystem and reliability of our Corporate datalake and analytics data mart.,Ability to travel as needed."
KAGGLE_00520,Data Scientist,Falabella India,Bangalore,2022-06-26,,kaggle_2022,"Translate the business problem into a data science problem by analysing the feasibility, data availability, scalability of the solution and implementation…"
KAGGLE_00521,Strategy Manager for Bosch Data Analytics and AI,Bosch Group,Bangalore,2022-07-20,,kaggle_2022,"Educational Qualification: A bachelor’s degree in computer science or Related Fields.,Portfolio management, evolving go to market strategy execution, business…"
